Date	AMZN	MSFT	NFLX	SPY
2008-08-19				
2008-09-01	72.76000213623047	20.227275848388672	4.411428451538086	90.24524688720703
2008-09-19				
2008-10-01	57.2400016784668	16.923002243041992	3.537142753601074	75.77399444580078
2008-11-01	42.70000076293945	15.323925971984863	3.2828571796417236	70.49964904785156
2008-11-18				
2008-12-01	51.279998779296875	14.832602500915527	4.269999980926514	70.61700439453125
2008-12-19				
2009-01-01	58.81999969482422	13.047197341918945	5.1628570556640625	65.34452056884766
2009-02-01	64.79000091552734	12.322349548339844	5.17714262008667	58.323307037353516
2009-02-17				
2009-03-01	73.44000244140625	14.11230182647705	6.1314287185668945	62.73324966430664
2009-03-20				
2009-04-01	80.5199966430664	15.564244270324707	6.4728569984436035	69.45917510986328
2009-05-01	77.98999786376953	16.0482234954834	5.6314287185668945	73.51934051513672
2009-05-19				
2009-06-01	83.66000366210938	18.376684188842773	5.905714511871338	73.05848693847656
2009-06-19				
2009-07-01	85.76000213623047	18.183414459228516	6.2771430015563965	78.95254516601562
2009-08-01	81.19000244140625	19.05701446533203	6.2328572273254395	81.8690414428711
2009-08-18				
2009-09-01	93.36000061035156	19.996044158935547	6.595714092254639	84.3699951171875
2009-09-18				
2009-10-01	118.80999755859375	21.5587215423584	7.635714054107666	83.14210510253906
2009-11-01	135.91000366210938	22.86484146118164	8.375714302062988	88.26421356201172
2009-11-17				
2009-12-01	134.52000427246094	23.801456451416016	7.869999885559082	89.46849822998047
2009-12-18				
2010-01-01	125.41000366210938	22.005414962768555	8.892857551574707	86.68115234375
2010-02-01	118.4000015258789	22.388046264648438	9.435714721679688	89.3851318359375
2010-02-16				
2010-03-01	135.77000427246094	22.97915267944336	10.534285545349121	94.43800354003906
2010-03-19				
2010-04-01	137.10000610351562	23.959829330444336	14.128571510314941	96.29386138916016
2010-05-01	125.45999908447266	20.241113662719727	15.878571510314941	88.64289093017578
2010-05-18				
2010-06-01	109.26000213623047	18.133703231811523	15.521428108215332	83.65840148925781
2010-06-18				
2010-07-01	117.88999938964844	20.340328216552734	14.649999618530273	89.79752349853516
2010-08-01	124.83000183105469	18.496219635009766	17.931428909301758	85.75838470458984
2010-08-17				
2010-09-01	157.05999755859375	19.403024673461914	23.165714263916016	92.94085693359375
2010-09-17				
2010-10-01	165.22999572753906	21.13019371032715	24.795713424682617	97.00798034667969
2010-11-01	175.39999389648438	20.013078689575195	29.41428565979004	97.00798034667969
2010-11-16				
2010-12-01	180.0	22.24849510192871	25.100000381469727	102.95176696777344
